service_date,line,otp_numerator,otp_denominator,otp_score
2023-11-28,Kingston/Plymouth Line,26.0,26.0,1.0
2023-11-28,Lowell Line,45.0,45.0,1.0
2023-11-28,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-11-28,Needham Line,34.0,34.0,1.0
2023-11-28,Newburyport/Rockport Line,59.0,59.0,1.0
2023-11-28,Orange Line,152102.40614,162529.48442,0.9358450048789001
2023-11-28,Providence/Stoughton Line,71.0,74.0,0.9594594594594594
2023-11-28,Red Line,239729.082,248917.9199,0.9630848678805788
2023-11-28,Silver Line,3746.0,4716.0,0.7943172179813401
2023-11-29,Blue Line,67213.74265999999,69887.81789,0.9617376059128233
2023-11-29,Fairmount Line,38.0,40.0,0.95
2023-11-29,Fitchburg Line,32.0,38.0,0.8421052631578947
2023-11-29,Framingham/Worcester Line,50.0,54.0,0.9259259259259259
2023-11-29,Franklin Line,25.0,26.0,0.9615384615384616
2023-11-29,Green Line,5476.28242179,7162.76351611,0.7645488238545246
2023-11-29,Greenbush Line,26.0,26.0,1.0
2023-11-29,Haverhill Line,43.0,44.0,0.9772727272727273
2023-11-29,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2023-11-29,Lowell Line,44.0,45.0,0.9777777777777777
2023-11-29,Middleborough/Lakeville Line,23.0,28.0,0.8214285714285714
2023-11-29,Needham Line,33.0,34.0,0.9705882352941176
2023-11-29,Newburyport/Rockport Line,57.0,59.0,0.9661016949152542
2023-11-29,Orange Line,155329.21198999998,163890.56699999998,0.9477617585519733
2023-11-29,Providence/Stoughton Line,73.0,74.0,0.9864864864864865
2023-11-29,Red Line,236590.86070000002,250095.3307,0.9460027103976637
2023-11-29,Silver Line,3764.0,4780.0,0.7874476987447698
2023-11-30,Blue Line,66902.99608,69701.04282,0.9598564579983998
2023-11-30,Fairmount Line,40.0,40.0,1.0
2023-11-30,Fitchburg Line,35.0,38.0,0.9210526315789473
2023-11-30,Framingham/Worcester Line,52.0,54.0,0.9629629629629629
2023-11-30,Franklin Line,18.0,26.0,0.6923076923076923
2023-11-30,Green Line,5695.08625234,7265.99306625,0.7838001220773598
2023-11-30,Greenbush Line,26.0,26.0,1.0
2023-11-30,Haverhill Line,41.0,44.0,0.9318181818181818
2023-11-30,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2023-11-30,Lowell Line,44.0,45.0,0.9777777777777777
2023-11-30,Middleborough/Lakeville Line,25.0,28.0,0.8928571428571429
2023-11-30,Needham Line,32.0,34.0,0.9411764705882353
2023-11-30,Newburyport/Rockport Line,58.0,59.0,0.9830508474576272
2023-11-30,Orange Line,152359.36748000002,162818.00882,0.9357648369747458
2023-11-30,Providence/Stoughton Line,69.0,74.0,0.9324324324324325
2023-11-30,Red Line,230274.5137,243184.809,0.9469115881329577
2023-11-30,Silver Line,3636.0,4659.0,0.7804249839021249
2023-12-01,Blue Line,65059.12819,69484.22757,0.9363150525701383
2023-12-01,Fairmount Line,36.0,40.0,0.9
2023-12-01,Fitchburg Line,26.0,38.0,0.6842105263157895
2023-12-01,Framingham/Worcester Line,50.0,54.0,0.9259259259259259
2023-12-01,Franklin Line,26.0,26.0,1.0
2023-12-01,Green Line,5424.54954455,7227.8461295199995,0.750507059412213
2023-12-01,Greenbush Line,20.0,26.0,0.7692307692307693
2023-12-01,Haverhill Line,40.0,44.0,0.9090909090909091
2023-12-01,Kingston/Plymouth Line,22.0,26.0,0.8461538461538461
2023-12-01,Lowell Line,45.0,45.0,1.0
2023-12-01,Middleborough/Lakeville Line,20.0,28.0,0.7142857142857143
2023-12-01,Needham Line,34.0,34.0,1.0
2023-12-01,Newburyport/Rockport Line,51.0,59.0,0.864406779661017
2023-12-01,Orange Line,152666.76757000003,163950.19877000002,0.9311776912461746
2023-12-01,Providence/Stoughton Line,69.0,74.0,0.9324324324324325
2023-12-01,Red Line,239578.8838,249781.5661,0.9591535818303127
2023-12-01,Silver Line,3601.0,4737.0,0.7601857715853916
2023-12-02,Blue Line,42826.1811,43165.16139,0.9921469009014633
2023-12-02,Fairmount Line,22.0,24.0,0.9166666666666666
2023-12-02,Fitchburg Line,16.0,16.0,1.0
2023-12-02,Framingham/Worcester Line,16.0,20.0,0.8
2023-12-02,Franklin Line,17.0,18.0,0.9444444444444444
2023-12-02,Green Line,4322.69723353,5285.75695096,0.8178009835932601
2023-12-02,Greenbush Line,14.0,16.0,0.875
2023-12-02,Haverhill Line,14.0,16.0,0.875
2023-12-02,Kingston/Plymouth Line,16.0,18.0,0.8888888888888888
2023-12-02,Lowell Line,18.0,18.0,1.0
2023-12-02,Middleborough/Lakeville Line,18.0,20.0,0.9
2023-12-02,Needham Line,15.0,17.0,0.8823529411764706
2023-12-02,Newburyport/Rockport Line,35.0,35.0,1.0
2023-12-02,Orange Line,57563.68086,59252.5036,0.9714978669694558
2023-12-02,Providence/Stoughton Line,15.0,20.0,0.75
2023-12-02,Red Line,92428.47754,95627.37272,0.966548331413784
2023-12-02,Silver Line,3158.0,4320.0,0.7310185185185185
2023-12-03,Blue Line,31483.4995,32017.60551,0.9833183649591415
2023-12-03,Fairmount Line,24.0,24.0,1.0
2023-12-03,Fitchburg Line,16.0,16.0,1.0
2023-12-03,Framingham/Worcester Line,19.0,20.0,0.95
2023-12-03,Franklin Line,17.0,18.0,0.9444444444444444
2023-12-03,Green Line,3418.71307982,4186.03158697,0.816695480861048
2023-12-03,Greenbush Line,15.0,16.0,0.9375
2023-12-03,Haverhill Line,11.0,16.0,0.6875
2023-12-03,Kingston/Plymouth Line,17.0,17.0,1.0
2023-12-03,Lowell Line,16.0,18.0,0.8888888888888888
2023-12-03,Middleborough/Lakeville Line,17.0,20.0,0.85
2023-12-03,Needham Line,14.0,16.0,0.875
2023-12-03,Newburyport/Rockport Line,26.0,35.0,0.7428571428571429
2023-12-03,Orange Line,42514.7758,43553.2185,0.9761569239710723
2023-12-03,Providence/Stoughton Line,20.0,20.0,1.0
2023-12-03,Red Line,63976.65117,67702.65793,0.944965133217481
2023-12-03,Silver Line,3362.0,4322.0,0.7778806108283203
2023-12-04,Blue Line,66815.3679,69837.38581,0.9567277916412603
2023-12-04,Fairmount Line,39.0,40.0,0.975
2023-12-04,Fitchburg Line,33.0,38.0,0.868421052631579
2023-12-04,Framingham/Worcester Line,48.0,54.0,0.8888888888888888
2023-12-04,Franklin Line,24.0,26.0,0.9230769230769231
2023-12-04,Green Line,5722.53615442,7192.00805033,0.795679887226687
2023-12-04,Greenbush Line,26.0,26.0,1.0
2023-12-04,Haverhill Line,39.0,44.0,0.8863636363636364
2023-12-04,Kingston/Plymouth Line,25.0,25.0,1.0
2023-12-04,Lowell Line,44.0,45.0,0.9777777777777777
2023-12-04,Middleborough/Lakeville Line,25.0,28.0,0.8928571428571429
2023-12-04,Needham Line,31.0,33.0,0.9393939393939394
2023-12-04,Newburyport/Rockport Line,54.0,58.0,0.9310344827586207
2023-12-04,Orange Line,151695.27008,163466.37777999998,0.9279906494542746
2023-12-04,Providence/Stoughton Line,71.0,74.0,0.9594594594594594
2023-12-04,Red Line,236101.3122,248889.76890000002,0.9486179895761877
2023-12-04,Silver Line,3841.0,4775.0,0.8043979057591623
2023-12-05,Blue Line,67530.14762999999,69805.0354,0.9674108356658752
2023-12-05,Fairmount Line,40.0,40.0,1.0
2023-12-05,Fitchburg Line,31.0,38.0,0.8157894736842105
2023-12-05,Framingham/Worcester Line,46.0,54.0,0.8518518518518519
2023-12-05,Franklin Line,26.0,26.0,1.0
2023-12-05,Green Line,5600.75223846,7267.63102476,0.7706434489283878
2023-12-05,Greenbush Line,26.0,26.0,1.0
2023-12-05,Haverhill Line,40.0,44.0,0.9090909090909091
2023-12-05,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-05,Lowell Line,45.0,45.0,1.0
2023-12-05,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-12-05,Needham Line,33.0,34.0,0.9705882352941176
2023-12-05,Newburyport/Rockport Line,58.0,59.0,0.9830508474576272
2023-12-05,Orange Line,155267.53224,162914.62546,0.9530607322798187
2023-12-05,Providence/Stoughton Line,73.0,74.0,0.9864864864864865
2023-12-05,Red Line,242134.141,250495.2597,0.9666216490083944
2023-12-05,Silver Line,2942.0,3806.0,0.7729900157645823
2023-12-06,Blue Line,62471.18849,69798.47387,0.8950222694890564
2023-12-06,Fairmount Line,39.0,40.0,0.975
2023-12-06,Fitchburg Line,36.0,38.0,0.9473684210526315
2023-12-06,Framingham/Worcester Line,48.0,54.0,0.8888888888888888
2023-12-06,Franklin Line,24.0,26.0,0.9230769230769231
2023-12-06,Green Line,78583.13124799999,103120.92782400001,0.7620483339921116
2023-12-06,Greenbush Line,23.0,26.0,0.8846153846153846
2023-12-06,Haverhill Line,41.0,44.0,0.9318181818181818
2023-12-06,Kingston/Plymouth Line,22.0,26.0,0.8461538461538461
2023-12-06,Lowell Line,43.0,45.0,0.9555555555555556
2023-12-06,Middleborough/Lakeville Line,25.0,28.0,0.8928571428571429
2023-12-06,Needham Line,32.0,34.0,0.9411764705882353
2023-12-06,Newburyport/Rockport Line,59.0,59.0,1.0
2023-12-06,Orange Line,155904.18734,163051.68833,0.9561642012836188
2023-12-06,Providence/Stoughton Line,70.0,74.0,0.9459459459459459
2023-12-06,Red Line,236220.9641,248545.9439,0.950411663909676
2023-12-06,Silver Line,3763.0,4594.0,0.8191118850674793
2023-12-07,Blue Line,66852.07172,69512.80059,0.9617231812354463
2023-12-07,Fairmount Line,37.0,40.0,0.925
2023-12-07,Fitchburg Line,38.0,38.0,1.0
2023-12-07,Framingham/Worcester Line,53.0,54.0,0.9814814814814815
2023-12-07,Franklin Line,25.0,26.0,0.9615384615384616
2023-12-07,Green Line,73853.224206,100702.679523,0.7333789384336321
2023-12-07,Greenbush Line,24.0,26.0,0.9230769230769231
2023-12-07,Haverhill Line,42.0,44.0,0.9545454545454546
2023-12-07,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2023-12-07,Lowell Line,45.0,45.0,1.0
2023-12-07,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-12-07,Needham Line,30.0,34.0,0.8823529411764706
2023-12-07,Newburyport/Rockport Line,47.0,59.0,0.7966101694915254
2023-12-07,Orange Line,156512.04294999997,163608.49424,0.9566254104167102
2023-12-07,Providence/Stoughton Line,69.0,74.0,0.9324324324324325
2023-12-07,Red Line,235685.1644,250282.6912,0.9416758437029304
2023-12-07,Silver Line,3517.0,4625.0,0.7604324324324324
2023-12-08,Blue Line,67420.02854,69904.04709000001,0.9644653113316617
2023-12-08,Fairmount Line,40.0,40.0,1.0
2023-12-08,Fitchburg Line,36.0,38.0,0.9473684210526315
2023-12-08,Framingham/Worcester Line,54.0,54.0,1.0
2023-12-08,Franklin Line,25.0,26.0,0.9615384615384616
2023-12-08,Green Line,88337.675475,111645.49725,0.7912336605675335
2023-12-08,Greenbush Line,22.0,26.0,0.8461538461538461
2023-12-08,Haverhill Line,41.0,44.0,0.9318181818181818
2023-12-08,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-08,Lowell Line,42.0,45.0,0.9333333333333333
2023-12-08,Middleborough/Lakeville Line,27.0,28.0,0.9642857142857143
2023-12-08,Needham Line,33.0,34.0,0.9705882352941176
2023-12-08,Newburyport/Rockport Line,58.0,59.0,0.9830508474576272
2023-12-08,Orange Line,157408.80806,163984.15110000002,0.9599025698770715
2023-12-08,Providence/Stoughton Line,70.0,74.0,0.9459459459459459
2023-12-08,Red Line,238619.83000000002,250680.3161,0.9518889784102997
2023-12-08,Silver Line,3425.0,4405.0,0.7775255391600454
2023-12-09,Blue Line,41918.84019,43233.33388,0.9695953660745075
2023-12-09,Fairmount Line,24.0,24.0,1.0
2023-12-09,Fitchburg Line,16.0,16.0,1.0
2023-12-09,Framingham/Worcester Line,18.0,20.0,0.9
2023-12-09,Franklin Line,16.0,18.0,0.8888888888888888
2023-12-09,Green Line,57792.783401,73184.29007,0.789688379100512
2023-12-09,Greenbush Line,16.0,16.0,1.0
2023-12-09,Haverhill Line,16.0,16.0,1.0
2023-12-09,Kingston/Plymouth Line,17.0,18.0,0.9444444444444444
2023-12-09,Lowell Line,18.0,18.0,1.0
2023-12-09,Middleborough/Lakeville Line,19.0,20.0,0.95
2023-12-09,Needham Line,17.0,17.0,1.0
2023-12-09,Newburyport/Rockport Line,18.0,18.0,1.0
2023-12-09,Orange Line,57560.66147,59303.89252,0.9706051158545436
2023-12-09,Providence/Stoughton Line,20.0,20.0,1.0
2023-12-09,Red Line,91095.7283,95107.2631,0.9578209416479361
2023-12-09,Silver Line,3745.0,4759.0,0.7869300273166632
2023-12-10,Blue Line,32161.67753,32815.35867,0.9800800245222491
2023-12-10,Fairmount Line,24.0,24.0,1.0
2023-12-10,Fitchburg Line,16.0,16.0,1.0
2023-12-10,Framingham/Worcester Line,20.0,20.0,1.0
2023-12-10,Franklin Line,14.0,18.0,0.7777777777777778
2023-12-10,Green Line,43125.590294,53151.21716,0.8113754039569768
2023-12-10,Greenbush Line,14.0,16.0,0.875
2023-12-10,Haverhill Line,16.0,16.0,1.0
2023-12-10,Kingston/Plymouth Line,13.0,17.0,0.7647058823529411
2023-12-10,Lowell Line,16.0,18.0,0.8888888888888888
2023-12-10,Middleborough/Lakeville Line,16.0,20.0,0.8
2023-12-10,Needham Line,16.0,16.0,1.0
2023-12-10,Newburyport/Rockport Line,34.0,35.0,0.9714285714285714
2023-12-10,Orange Line,37794.92237,40571.12982,0.9315718477075431
2023-12-10,Providence/Stoughton Line,20.0,20.0,1.0
2023-12-10,Red Line,63531.20989,67550.52806,0.9404990858631047
2023-12-10,Silver Line,3097.0,4084.0,0.7583251714005876
2023-12-11,Blue Line,66850.73462999999,69898.24085999999,0.9564008164940248
2023-12-11,Fairmount Line,40.0,40.0,1.0
2023-12-11,Fitchburg Line,34.0,38.0,0.8947368421052632
2023-12-11,Framingham/Worcester Line,48.0,54.0,0.8888888888888888
2023-12-11,Franklin Line,26.0,26.0,1.0
2023-12-11,Green Line,66513.83972280001,88253.148886,0.7536710084839976
2023-12-11,Greenbush Line,24.0,26.0,0.9230769230769231
2023-12-11,Haverhill Line,32.0,44.0,0.7272727272727273
2023-12-11,Kingston/Plymouth Line,19.0,25.0,0.76
2023-12-11,Lowell Line,45.0,45.0,1.0
2023-12-11,Middleborough/Lakeville Line,16.0,28.0,0.5714285714285714
2023-12-11,Needham Line,33.0,33.0,1.0
2023-12-11,Newburyport/Rockport Line,33.0,37.0,0.8918918918918919
2023-12-11,Orange Line,159557.01305,163863.28553,0.973720333593509
2023-12-11,Providence/Stoughton Line,70.0,74.0,0.9459459459459459
2023-12-11,Red Line,230171.3003,247465.1404,0.9301160556511255
2023-12-11,Silver Line,3898.0,5001.0,0.7794441111777645
2023-12-12,Blue Line,66151.28813,69587.07032,0.9506261411178777
2023-12-12,Fairmount Line,40.0,40.0,1.0
2023-12-12,Fitchburg Line,38.0,38.0,1.0
2023-12-12,Framingham/Worcester Line,49.0,54.0,0.9074074074074074
2023-12-12,Franklin Line,25.0,26.0,0.9615384615384616
2023-12-12,Green Line,67947.7276227,89776.696281,0.7568526180783531
2023-12-12,Greenbush Line,25.0,26.0,0.9615384615384616
2023-12-12,Haverhill Line,41.0,44.0,0.9318181818181818
2023-12-12,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-12,Lowell Line,44.0,45.0,0.9777777777777777
2023-12-12,Middleborough/Lakeville Line,25.0,28.0,0.8928571428571429
2023-12-12,Needham Line,31.0,34.0,0.9117647058823529
2023-12-12,Newburyport/Rockport Line,57.0,59.0,0.9661016949152542
2023-12-12,Orange Line,157577.80141000001,163483.33908,0.9638768225359642
2023-12-12,Providence/Stoughton Line,70.0,74.0,0.9459459459459459
2023-12-12,Red Line,238885.3903,248645.8421,0.9607455659923139
2023-12-12,Silver Line,3706.0,4639.0,0.79887906876482
2023-12-13,Blue Line,66957.97999,69939.89485,0.9573646076192236
2023-12-13,Fairmount Line,39.0,40.0,0.975
2023-12-13,Fitchburg Line,33.0,38.0,0.868421052631579
2023-12-13,Framingham/Worcester Line,53.0,54.0,0.9814814814814815
2023-12-13,Franklin Line,26.0,26.0,1.0
2023-12-13,Green Line,66197.6381632,88893.15123399999,0.7446877205302699
2023-12-13,Greenbush Line,26.0,26.0,1.0
2023-12-13,Haverhill Line,39.0,44.0,0.8863636363636364
2023-12-13,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-13,Lowell Line,41.0,45.0,0.9111111111111111
2023-12-13,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-12-13,Needham Line,34.0,34.0,1.0
2023-12-13,Newburyport/Rockport Line,57.0,59.0,0.9661016949152542
2023-12-13,Orange Line,159577.51531,163565.89766999998,0.9756160518982588
2023-12-13,Providence/Stoughton Line,74.0,74.0,1.0
2023-12-13,Red Line,239333.25670000003,249566.90649999998,0.9589943637018238
2023-12-13,Silver Line,3818.0,4938.0,0.7731875253138922
2023-12-14,Blue Line,67646.26161,69847.44988,0.9684857747307639
2023-12-14,Fairmount Line,40.0,40.0,1.0
2023-12-14,Fitchburg Line,36.0,38.0,0.9473684210526315
2023-12-14,Framingham/Worcester Line,48.0,54.0,0.8888888888888888
2023-12-14,Franklin Line,25.0,26.0,0.9615384615384616
2023-12-14,Green Line,65661.800043,90135.790277,0.7284764447198169
2023-12-14,Greenbush Line,23.0,26.0,0.8846153846153846
2023-12-14,Haverhill Line,39.0,44.0,0.8863636363636364
2023-12-14,Kingston/Plymouth Line,19.0,26.0,0.7307692307692307
2023-12-14,Lowell Line,45.0,45.0,1.0
2023-12-14,Middleborough/Lakeville Line,25.0,28.0,0.8928571428571429
2023-12-14,Needham Line,31.0,34.0,0.9117647058823529
2023-12-14,Newburyport/Rockport Line,58.0,59.0,0.9830508474576272
2023-12-14,Orange Line,155581.68482999998,163580.90701999998,0.9510992918689344
2023-12-14,Providence/Stoughton Line,65.0,74.0,0.8783783783783784
2023-12-14,Red Line,235635.5838,250014.5972,0.9424873044972751
2023-12-14,Silver Line,3313.0,4335.0,0.764244521337947
2023-12-15,Blue Line,65088.37973,69297.46588,0.9392606050372935
2023-12-15,Fairmount Line,40.0,40.0,1.0
2023-12-15,Fitchburg Line,38.0,38.0,1.0
2023-12-15,Framingham/Worcester Line,54.0,54.0,1.0
2023-12-15,Franklin Line,20.0,26.0,0.7692307692307693
2023-12-15,Green Line,64624.1930383,87682.0078435,0.7370291195161162
2023-12-15,Greenbush Line,25.0,26.0,0.9615384615384616
2023-12-15,Haverhill Line,44.0,44.0,1.0
2023-12-15,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-15,Lowell Line,45.0,45.0,1.0
2023-12-15,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-12-15,Needham Line,33.0,34.0,0.9705882352941176
2023-12-15,Newburyport/Rockport Line,57.0,59.0,0.9661016949152542
2023-12-15,Orange Line,157625.10712,163124.52367,0.9662870031662113
2023-12-15,Providence/Stoughton Line,74.0,74.0,1.0
2023-12-15,Red Line,224788.0161,247690.2706,0.9075367213878768
2023-12-15,Silver Line,3662.0,4705.0,0.7783209351753454
2023-12-16,Blue Line,41505.09507,42971.59294,0.965872852978766
2023-12-16,Fairmount Line,24.0,24.0,1.0
2023-12-16,Fitchburg Line,16.0,16.0,1.0
2023-12-16,Framingham/Worcester Line,16.0,20.0,0.8
2023-12-16,Franklin Line,18.0,18.0,1.0
2023-12-16,Green Line,45344.1986176,60851.336414,0.7451635623760551
2023-12-16,Greenbush Line,14.0,16.0,0.875
2023-12-16,Haverhill Line,16.0,16.0,1.0
2023-12-16,Kingston/Plymouth Line,17.0,18.0,0.9444444444444444
2023-12-16,Lowell Line,18.0,18.0,1.0
2023-12-16,Middleborough/Lakeville Line,15.0,20.0,0.75
2023-12-16,Needham Line,16.0,17.0,0.9411764705882353
2023-12-16,Newburyport/Rockport Line,35.0,36.0,0.9722222222222222
2023-12-16,Orange Line,56808.89186,59200.5249,0.9596011514418178
2023-12-16,Providence/Stoughton Line,18.0,20.0,0.9
2023-12-16,Red Line,91625.50611,95695.49578,0.957469370561006
2023-12-16,Silver Line,3635.0,4587.0,0.7924569435360802
2023-12-17,Blue Line,19985.619,20232.56091,0.987794826809198
2023-12-17,Fairmount Line,23.0,24.0,0.9583333333333334
2023-12-17,Fitchburg Line,16.0,16.0,1.0
2023-12-17,Framingham/Worcester Line,18.0,20.0,0.9
2023-12-17,Franklin Line,17.0,18.0,0.9444444444444444
2023-12-17,Green Line,19438.293536,29136.644367599998,0.6671424921400839
2023-12-17,Greenbush Line,14.0,16.0,0.875
2023-12-17,Haverhill Line,16.0,16.0,1.0
2023-12-17,Kingston/Plymouth Line,17.0,17.0,1.0
2023-12-17,Lowell Line,18.0,18.0,1.0
2023-12-17,Middleborough/Lakeville Line,20.0,20.0,1.0
2023-12-17,Needham Line,16.0,16.0,1.0
2023-12-17,Newburyport/Rockport Line,35.0,35.0,1.0
2023-12-17,Orange Line,24558.17416,24947.36258,0.9843996166427624
2023-12-17,Providence/Stoughton Line,20.0,20.0,1.0
2023-12-17,Red Line,37686.24268,40906.36393,0.9212806776102039
2023-12-17,Silver Line,3145.0,3975.0,0.7911949685534592
2023-12-18,Blue Line,60116.776719999994,67278.92727,0.8935454110132097
2023-12-18,Fairmount Line,32.0,40.0,0.8
2023-12-18,Fitchburg Line,35.0,38.0,0.9210526315789473
2023-12-18,Framingham/Worcester Line,35.0,54.0,0.6481481481481481
2023-12-18,Franklin Line,14.0,26.0,0.5384615384615384
2023-12-18,Green Line,60416.2445687,90208.3057347,0.6697414841864164
2023-12-18,Greenbush Line,21.0,26.0,0.8076923076923077
2023-12-18,Haverhill Line,35.0,44.0,0.7954545454545454
2023-12-18,Kingston/Plymouth Line,19.0,25.0,0.76
2023-12-18,Lowell Line,45.0,45.0,1.0
2023-12-18,Middleborough/Lakeville Line,8.0,28.0,0.2857142857142857
2023-12-18,Needham Line,16.0,33.0,0.48484848484848486
2023-12-18,Newburyport/Rockport Line,42.0,58.0,0.7241379310344828
2023-12-18,Orange Line,152205.46274,179638.14318,0.847289222910125
2023-12-18,Providence/Stoughton Line,49.0,74.0,0.6621621621621622
2023-12-18,Red Line,199941.16858,219931.75900000002,0.9091054856702163
2023-12-18,Silver Line,3686.0,4459.0,0.8266427450100919
2023-12-19,Blue Line,62555.56457,69659.31036999999,0.8980215887543535
2023-12-19,Fairmount Line,38.0,40.0,0.95
2023-12-19,Fitchburg Line,34.0,38.0,0.8947368421052632
2023-12-19,Framingham/Worcester Line,41.0,54.0,0.7592592592592593
2023-12-19,Franklin Line,20.0,26.0,0.7692307692307693
2023-12-19,Green Line,54712.175760800004,78113.992434,0.7004145359364056
2023-12-19,Greenbush Line,22.0,26.0,0.8461538461538461
2023-12-19,Haverhill Line,33.0,44.0,0.75
2023-12-19,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-19,Lowell Line,45.0,45.0,1.0
2023-12-19,Middleborough/Lakeville Line,24.0,28.0,0.8571428571428571
2023-12-19,Needham Line,31.0,34.0,0.9117647058823529
2023-12-19,Newburyport/Rockport Line,56.0,59.0,0.9491525423728814
2023-12-19,Orange Line,169799.27849,180236.87735999998,0.9420895489153852
2023-12-19,Providence/Stoughton Line,71.0,74.0,0.9594594594594594
2023-12-19,Red Line,230290.2429,245179.6907,0.9392712840223841
2023-12-19,Silver Line,3413.0,4312.0,0.7915120593692022
2023-12-20,Blue Line,64910.802260000004,68152.25348,0.9524380918533936
2023-12-20,Fairmount Line,40.0,40.0,1.0
2023-12-20,Fitchburg Line,37.0,38.0,0.9736842105263158
2023-12-20,Framingham/Worcester Line,53.0,54.0,0.9814814814814815
2023-12-20,Franklin Line,17.0,26.0,0.6538461538461539
2023-12-20,Green Line,75647.8009168,97180.399821,0.7784265248562298
2023-12-20,Greenbush Line,26.0,26.0,1.0
2023-12-20,Haverhill Line,38.0,44.0,0.8636363636363636
2023-12-20,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-20,Lowell Line,45.0,45.0,1.0
2023-12-20,Middleborough/Lakeville Line,28.0,28.0,1.0
2023-12-20,Needham Line,33.0,34.0,0.9705882352941176
2023-12-20,Newburyport/Rockport Line,52.0,59.0,0.8813559322033898
2023-12-20,Orange Line,165222.13945999998,176044.65113,0.9385240528437973
2023-12-20,Providence/Stoughton Line,71.0,74.0,0.9594594594594594
2023-12-20,Red Line,228300.0456,244872.2843,0.9323229301046709
2023-12-20,Silver Line,3655.0,4623.0,0.790612156608263
2023-12-21,Blue Line,63946.32549,69464.47321,0.9205615840011062
2023-12-21,Fairmount Line,39.0,40.0,0.975
2023-12-21,Fitchburg Line,36.0,38.0,0.9473684210526315
2023-12-21,Framingham/Worcester Line,51.0,54.0,0.9444444444444444
2023-12-21,Franklin Line,26.0,26.0,1.0
2023-12-21,Green Line,96762.668065,120727.341741,0.8014975453745008
2023-12-21,Greenbush Line,23.0,26.0,0.8846153846153846
2023-12-21,Haverhill Line,44.0,44.0,1.0
2023-12-21,Kingston/Plymouth Line,19.0,26.0,0.7307692307692307
2023-12-21,Lowell Line,45.0,45.0,1.0
2023-12-21,Middleborough/Lakeville Line,24.0,28.0,0.8571428571428571
2023-12-21,Needham Line,33.0,34.0,0.9705882352941176
2023-12-21,Newburyport/Rockport Line,56.0,59.0,0.9491525423728814
2023-12-21,Orange Line,169028.24784000003,179240.14510000002,0.9430267295627178
2023-12-21,Providence/Stoughton Line,72.0,74.0,0.972972972972973
2023-12-21,Red Line,223953.9534,247776.6137,0.9038542825157676
2023-12-21,Silver Line,3672.0,4727.0,0.7768140469642479
2023-12-22,Blue Line,66957.89191,69954.89799,0.9571580237251092
2023-12-22,Fairmount Line,39.0,40.0,0.975
2023-12-22,Fitchburg Line,35.0,38.0,0.9210526315789473
2023-12-22,Framingham/Worcester Line,54.0,54.0,1.0
2023-12-22,Franklin Line,24.0,26.0,0.9230769230769231
2023-12-22,Green Line,93112.637287,120254.74892,0.7742948875053874
2023-12-22,Greenbush Line,26.0,26.0,1.0
2023-12-22,Haverhill Line,42.0,44.0,0.9545454545454546
2023-12-22,Kingston/Plymouth Line,26.0,26.0,1.0
2023-12-22,Lowell Line,45.0,45.0,1.0
2023-12-22,Middleborough/Lakeville Line,26.0,28.0,0.9285714285714286
2023-12-22,Needham Line,33.0,34.0,0.9705882352941176
2023-12-22,Newburyport/Rockport Line,55.0,59.0,0.9322033898305084
2023-12-22,Orange Line,171622.91158999997,179989.58992,0.9535157653633259
2023-12-22,Providence/Stoughton Line,67.0,74.0,0.9054054054054054
2023-12-22,Red Line,231082.8274,246573.8359,0.93717497055818
2023-12-22,Silver Line,3601.0,4538.0,0.7935213750550903
2023-12-23,Blue Line,34323.99515,39534.48571,0.8682039119410617
2023-12-23,Fairmount Line,21.0,24.0,0.875
2023-12-23,Fitchburg Line,16.0,16.0,1.0
2023-12-23,Framingham/Worcester Line,18.0,20.0,0.9
2023-12-23,Franklin Line,17.0,18.0,0.9444444444444444
2023-12-23,Green Line,57767.951727,79423.112,0.7273443494256433
2023-12-23,Greenbush Line,16.0,16.0,1.0
2023-12-23,Haverhill Line,15.0,16.0,0.9375
2023-12-23,Kingston/Plymouth Line,16.0,18.0,0.8888888888888888
2023-12-23,Lowell Line,16.0,18.0,0.8888888888888888
2023-12-23,Middleborough/Lakeville Line,18.0,20.0,0.9
2023-12-23,Needham Line,17.0,17.0,1.0
2023-12-23,Newburyport/Rockport Line,34.0,36.0,0.9444444444444444
2023-12-23,Orange Line,55850.805,68261.29696,0.8181913835116208
2023-12-23,Providence/Stoughton Line,19.0,20.0,0.95
2023-12-23,Red Line,66401.22174,82277.37215,0.8070411099049667
