Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2025-06-25,000199R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Braintree to Quincy Adams,place-brntn | place-qamnl,Between Stations,RBNB-02,Active Restriction,2025-06-24,,25 mph,Weather,6000,1.1363636363636365,0.023968859657532936,47.41,0.008329890312004373,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2025-06-25,000197R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Fields Corner to Savin Hill,place-fldcr | place-shmnl,Between Stations,RANB-06,Active Restriction,2025-06-24,,10 mph,Weather,2400,0.45454545454545453,0.009587543863013174,47.41,0.003331956124801749,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2025-06-25,000196R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB Savin Hill to Fields Corner,place-shmnl | place-fldcr,Between Stations,RASB-05,Active Restriction,2025-06-24,,10 mph,Weather,2199.000000000001,0.4164772727272729,0.008784587064485825,47.41,0.003052904799349604,136.42,Multi-Segment,Start,1,,1,0,0,0,0,1
2025-06-26,000199R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Braintree to Quincy Adams,place-brntn | place-qamnl,Between Stations,RBNB-02,Restriction Cleared,2025-06-24,2025-06-26,25 mph,Weather,6000,1.1363636363636365,0.023968859657532936,47.41,0.008329890312004373,136.42,Multi-Segment,End,2,2,0,0,0,0,0,0
2025-06-26,000197R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Fields Corner to Savin Hill,place-fldcr | place-shmnl,Between Stations,RANB-06,Restriction Cleared,2025-06-24,2025-06-26,10 mph,Weather,2400,0.45454545454545453,0.009587543863013174,47.41,0.003331956124801749,136.42,Multi-Segment,End,2,2,0,0,0,0,0,0
2025-06-26,000196R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB Savin Hill to Fields Corner,place-shmnl | place-fldcr,Between Stations,RASB-05,Restriction Cleared,2025-06-24,2025-06-26,10 mph,Weather,2199.000000000001,0.4164772727272729,0.008784587064485825,47.41,0.003052904799349604,136.42,Multi-Segment,Start,2,2,1,0,0,-1,0,0
2025-06-24,000199R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Braintree to Quincy Adams,place-brntn | place-qamnl,Between Stations,RBNB-02,Restriction Opened,2025-06-24,,25 mph,Weather,6000,1.1363636363636365,0.023968859657532936,47.41,0.008329890312004373,136.42,Multi-Segment,End,0,,0,0,0,0,0,0
2025-06-24,000197R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Fields Corner to Savin Hill,place-fldcr | place-shmnl,Between Stations,RANB-06,Restriction Opened,2025-06-24,,10 mph,Weather,2400,0.45454545454545453,0.009587543863013174,47.41,0.003331956124801749,136.42,Multi-Segment,End,0,,0,0,0,0,0,0
2025-06-24,000196R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB Savin Hill to Fields Corner,place-shmnl | place-fldcr,Between Stations,RASB-05,Restriction Opened,2025-06-24,,10 mph,Weather,2199.000000000001,0.4164772727272729,0.008784587064485825,47.41,0.003052904799349604,136.42,Multi-Segment,Start,0,,0,0,1,0,0,1
2025-06-24,000202R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB Savin Hill Station,place-shmnl,Station,RASB-04,Restriction Opened,2025-06-24,,25 mph,Weather,500.9999999999991,0.09488636363636346,0.0020013997814039963,47.41,6.955458410523638e-4,136.42,Multi-Segment,Midpoint,0,,0,0,0,0,0,0
2025-06-24,000203R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Restriction Opened,2025-06-24,,25 mph,Weather,195.99999999999795,0.037121212121211736,7.829827488127344e-4,47.41,2.7210975019214e-4,136.42,Multi-Segment,End,0,,0,0,0,0,0,0
2025-06-24,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB JFK Station (Braintree),place-jfk,Station,RBSB-25,Restriction Opened,2025-06-24,,25 mph,Weather,323.0000000000018,0.06117424242424277,0.0012903236115638637,47.41,4.484257617962379e-4,136.42,Multi-Segment,Start,0,,0,0,1,0,0,1
2025-06-24,000202R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB JFK Station (Ash. Branch),place-jfk,Station,RASB-02,Restriction Opened,2025-06-24,,25 mph,Weather,194.99999999999886,0.03693181818181797,0.00077898793886981585,47.41,2.707214351401405e-4,136.42,Multi-Segment,Start,0,,0,0,1,0,0,1
2025-06-01,000092L,SB,Orange Line,Orange Line,OL SB,SB Forest Hills Station,place-forhl,Station,OLSB-39,Active Restriction,2025-03-06,,10 mph,Track,500,0.0946969696969697,0.004201285257185878,22.54,6.941575260003644e-4,136.42,Single Segment,Start|End,87,,1,1,0,0,0,1
2025-06-02,000092L,SB,Orange Line,Orange Line,OL SB,SB Forest Hills Station,place-forhl,Station,OLSB-39,Restriction Cleared,2025-03-06,2025-06-02,10 mph,Track,500,0.0946969696969697,0.004201285257185878,22.54,6.941575260003644e-4,136.42,Single Segment,Start|End,88,88,1,0,0,-1,0,0
2025-06-01,000093L,NB,Orange Line,Orange Line,OL NB,NB Forest Hills Station,place-forhl,Station,OLNB-01,Active Restriction,2025-03-06,,10 mph,Track,500,0.0946969696969697,0.004201285257185878,22.54,6.941575260003644e-4,136.42,Single Segment,Start|End,87,,1,1,0,0,0,1
2025-06-02,000093L,NB,Orange Line,Orange Line,OL NB,NB Forest Hills Station,place-forhl,Station,OLNB-01,Restriction Cleared,2025-03-06,2025-06-02,10 mph,Track,500,0.0946969696969697,0.004201285257185878,22.54,6.941575260003644e-4,136.42,Single Segment,Start|End,88,88,1,0,0,-1,0,0
