service_date,line,est_ridership,num_slow_zones,total_track_pct,total_miles_affected,otp_score,day_of_week,month,num_alerts
2023-06-19,green,31571.38993,71.0,0.2127252802146281,11.485037878787875,0.7029845242754137,Monday,June,0.0
2023-06-19,orange,47058.59,31.0,0.17031170175579982,3.8388257575757554,0.9838246119779859,Monday,June,0.0
2023-06-19,red,56008.12,94.0,0.24662079026927858,11.69229166666666,0.930289689885352,Monday,June,2.0
2023-06-20,blue,44038.0,13.0,0.30875916618104,3.853314393939393,0.9057395519657027,Tuesday,June,0.0
2023-06-20,green,42387.333257,71.0,0.2127252802146281,11.485037878787875,0.7033604668864405,Tuesday,June,2.0
2023-06-20,orange,73954.86,32.0,0.18123504342448302,4.085037878787877,0.9647415059309856,Tuesday,June,0.0
2023-06-20,red,95140.74,94.0,0.24662079026927858,11.69229166666666,0.9384476598570097,Tuesday,June,1.0
2023-06-21,blue,45975.4,14.0,0.3163470643939382,3.9480113636363625,0.8725133870239014,Wednesday,June,1.0
2023-06-21,green,41402.573252,80.0,0.2362243007964416,12.753749999999995,0.691449442779251,Wednesday,June,0.0
2023-06-21,orange,76045.69,32.0,0.18123504342448302,4.085037878787877,0.9441046388006896,Wednesday,June,1.0
2023-06-21,red,97943.27,94.0,0.24662079026927858,11.69229166666666,0.9171996875899311,Wednesday,June,3.0
2023-06-22,blue,44352.6,14.0,0.3163470643939382,3.9480113636363625,0.8612096416004595,Thursday,June,2.0
2023-06-22,green,41158.146602,80.0,0.2362243007964416,12.753749999999995,0.6814661589440115,Thursday,June,1.0
2023-06-22,orange,74390.84,30.0,0.1761935011158601,3.971401515151513,0.9530830372887114,Thursday,June,0.0
2023-06-22,red,94996.58,90.0,0.23747267549998707,11.25857954545454,0.9078775503464946,Thursday,June,2.0
2023-06-23,blue,43723.6,14.0,0.3163470643939382,3.9480113636363625,0.8815859611227255,Friday,June,0.0
2023-06-23,green,43303.463254,86.0,0.2421878069451672,13.075719696969692,0.6938733281198476,Friday,June,2.0
2023-06-23,orange,66281.68,28.0,0.1585481030356795,3.5736742424242407,0.9760426483899168,Friday,June,0.0
2023-06-23,red,85607.29,90.0,0.23747267549998707,11.25857954545454,0.9150136578578248,Friday,June,2.0
2023-06-24,blue,34427.9,14.0,0.3163470643939382,3.9480113636363625,0.9044527661624273,Saturday,June,0.0
2023-06-24,green,36372.469999,86.0,0.2421878069451672,13.075719696969692,0.7768537718013392,Saturday,June,2.0
2023-06-24,orange,43115.34,28.0,0.1585481030356795,3.5736742424242407,0.9778453497149496,Saturday,June,0.0
2023-06-24,red,55594.29,90.0,0.23747267549998707,11.25857954545454,0.9558804331964759,Saturday,June,1.0
2023-06-25,blue,30292.7,14.0,0.3163470643939382,3.9480113636363625,0.9142519932139188,Sunday,June,1.0
2023-06-25,green,33519.196665,86.0,0.2421878069451672,13.075719696969692,0.7696092641698706,Sunday,June,1.0
2023-06-25,orange,36655.05,28.0,0.1585481030356795,3.5736742424242407,0.9796731925880612,Sunday,June,0.0
2023-06-25,red,44203.52,90.0,0.23747267549998707,11.25857954545454,0.9460414568259862,Sunday,June,0.0
2023-06-26,blue,38800.8,14.0,0.3163470643939382,3.9480113636363625,0.8961807460583615,Monday,June,0.0
2023-06-26,green,43133.916592,85.0,0.2411354235071568,13.01890151515151,0.7707679635732307,Monday,June,1.0
2023-06-26,orange,64858.07,28.0,0.1585481030356795,3.5736742424242407,0.9524737952924803,Monday,June,0.0
2023-06-26,red,78229.88,90.0,0.23747267549998707,11.25857954545454,0.9132647237467642,Monday,June,0.0
2023-06-27,blue,43553.9,15.0,0.3243143575174813,4.04744318181818,0.8998424319915341,Tuesday,June,1.0
2023-06-27,green,56221.959924,85.0,0.2411354235071568,13.01890151515151,0.8073698968141212,Tuesday,June,1.0
2023-06-27,orange,76010.43,28.0,0.1585481030356795,3.5736742424242407,0.9292922961803182,Tuesday,June,2.0
2023-06-27,red,90133.41,90.0,0.23747267549998707,11.25857954545454,0.9248509791336137,Tuesday,June,1.0
2023-06-28,blue,43559.9,15.0,0.3243143575174813,4.04744318181818,0.9103497838449193,Wednesday,June,0.0
2023-06-28,green,56955.219914,85.0,0.2411354235071568,13.01890151515151,0.7658422462687712,Wednesday,June,1.0
2023-06-28,orange,73833.39,29.0,0.1652701594471769,3.725189393939392,0.9491964687012213,Wednesday,June,2.0
2023-06-28,red,91030.99,91.0,0.23986956146574026,11.372215909090903,0.9266625695681288,Wednesday,June,1.0
2023-06-29,blue,42332.9,15.0,0.3243143575174813,4.04744318181818,0.869357154880966,Thursday,June,0.0
2023-06-29,green,59569.336579,85.0,0.2411354235071568,13.01890151515151,0.7582493272761884,Thursday,June,2.0
2023-06-29,orange,75920.73,30.0,0.16611041649861408,3.744128787878786,0.9768554147387738,Thursday,June,0.0
2023-06-29,red,92809.4,91.0,0.23986956146574026,11.372215909090903,0.9448210586018467,Thursday,June,2.0
2023-06-30,blue,41995.6,15.0,0.3243143575174813,4.04744318181818,0.8685223658349254,Friday,June,1.0
2023-06-30,green,49185.169915,85.0,0.2411354235071568,13.01890151515151,0.7856460093052606,Friday,June,1.0
2023-06-30,orange,65631.88,31.0,0.1686311876529256,3.8009469696969678,0.9451293817853516,Friday,June,2.0
2023-06-30,red,81267.05,92.0,0.24226644743149348,11.485852272727266,0.9183295402072209,Friday,June,3.0
2023-07-01,blue,36013.9,15.0,0.3364549946581184,4.198958333333332,0.8946153621665748,Saturday,July,0.0
2023-07-01,green,42814.33992,85.0,0.2473444857914181,13.354128787878784,0.7687123194144775,Saturday,July,1.0
2023-07-01,orange,48574.73,31.0,0.1686311876529256,3.8009469696969678,0.9376724076245784,Saturday,July,2.0
2023-07-01,red,53665.83,92.0,0.25944413018605866,12.300246212121206,0.958284356964718,Saturday,July,1.0
2023-07-02,blue,24070.1,15.0,0.3364549946581184,4.198958333333332,0.9879660339662437,Sunday,July,0.0
2023-07-02,green,30451.523273,85.0,0.2473444857914181,13.354128787878784,0.8010115876121315,Sunday,July,0.0
2023-07-02,orange,32889.08,31.0,0.1686311876529256,3.8009469696969678,0.9365929853648395,Sunday,July,0.0
2023-07-02,red,37585.93,92.0,0.25944413018605866,12.300246212121206,0.9682847017023731,Sunday,July,0.0
2023-07-03,blue,35297.8,15.0,0.3364549946581184,4.198958333333332,0.955989387918977,Monday,July,0.0
2023-07-03,green,41951.303257,85.0,0.2473444857914181,13.354128787878784,0.8038156467723209,Monday,July,1.0
2023-07-03,orange,57136.73,31.0,0.1686311876529256,3.8009469696969678,0.97171828692039,Monday,July,0.0
2023-07-03,red,62157.6,92.0,0.25944413018605866,12.300246212121206,0.9253458236768956,Monday,July,1.0
2023-07-04,blue,27638.9,15.0,0.3364549946581184,4.198958333333332,0.968485600853853,Tuesday,July,1.0
2023-07-04,green,36162.553254,85.0,0.2473444857914181,13.354128787878784,0.8370039524312843,Tuesday,July,1.0
2023-07-04,orange,31735.37,31.0,0.1686311876529256,3.8009469696969678,0.884806499523202,Tuesday,July,0.0
2023-07-04,red,40010.21,92.0,0.25944413018605866,12.300246212121206,0.9289555794599808,Tuesday,July,0.0
2023-07-05,blue,44363.2,15.0,0.3364549946581184,4.198958333333332,0.9267632215121516,Wednesday,July,1.0
2023-07-05,green,50241.333254,85.0,0.2473444857914181,13.354128787878784,0.7913727546574857,Wednesday,July,0.0
2023-07-05,orange,64691.23,31.0,0.1686311876529256,3.8009469696969678,0.9310945687343052,Wednesday,July,1.0
2023-07-05,red,81069.47,92.0,0.25944413018605866,12.300246212121206,0.9101388433301043,Wednesday,July,1.0
2023-07-06,blue,45334.6,15.0,0.3371333527583515,4.207424242424241,0.9665935323733694,Thursday,July,0.0
2023-07-06,green,53938.463261,85.0,0.2473444857914181,13.354128787878784,0.806695369096166,Thursday,July,0.0
2023-07-06,orange,69901.5,31.0,0.1686311876529256,3.8009469696969678,0.9403652371534637,Thursday,July,1.0
2023-07-06,red,87135.77,89.0,0.24825866234587685,11.769943181818176,0.9320245221863793,Thursday,July,0.0
2023-07-07,blue,48523.2,15.0,0.3371333527583515,4.207424242424241,0.970155599466005,Friday,July,0.0
2023-07-07,green,54130.663244,84.0,0.24067939068401892,12.994280303030298,0.8053126299669322,Friday,July,0.0
2023-07-07,orange,69047.98,28.0,0.1602286171385539,3.6115530303030283,0.9668248514699972,Friday,July,0.0
2023-07-07,red,81099.79,89.0,0.24825866234587685,11.769943181818176,0.894962346884762,Friday,July,3.0
2023-07-08,blue,42002.1,15.0,0.3371333527583515,4.207424242424241,0.9888005886399749,Saturday,July,0.0
2023-07-08,green,51877.139927000004,84.0,0.24067939068401892,12.994280303030298,0.7694186200104689,Saturday,July,0.0
2023-07-08,orange,52263.97,28.0,0.1602286171385539,3.6115530303030283,0.9411459129164796,Saturday,July,1.0
2023-07-08,red,57789.59,89.0,0.24825866234587685,11.769943181818176,0.9387543142484674,Saturday,July,1.0
2023-07-09,blue,31677.0,15.0,0.3371333527583515,4.207424242424241,0.9887074362560321,Sunday,July,0.0
2023-07-09,green,40712.326595,84.0,0.24067939068401892,12.994280303030298,0.7860876179638648,Sunday,July,1.0
2023-07-09,orange,41271.37,28.0,0.1602286171385539,3.6115530303030283,0.9513611842074259,Sunday,July,1.0
2023-07-09,red,46120.07,89.0,0.24825866234587685,11.769943181818176,0.9365809207085304,Sunday,July,1.0
2023-07-10,blue,40080.1,15.0,0.3371333527583515,4.207424242424241,0.9661749339285137,Monday,July,1.0
2023-07-10,green,40031.60993,85.0,0.2461167051137393,13.287840909090905,0.7907522312575571,Monday,July,0.0
2023-07-10,orange,66268.65,28.0,0.1602286171385539,3.6115530303030283,0.9672335041722908,Monday,July,0.0
2023-07-10,red,127082.74,89.0,0.24825866234587685,11.769943181818176,0.9331754587033841,Monday,July,0.0
2023-07-11,blue,52763.8,15.0,0.3371333527583515,4.207424242424241,0.9374059713063106,Tuesday,July,1.0
2023-07-11,green,48719.04327,81.0,0.2415563768823609,13.041628787878784,0.7886659066147703,Tuesday,July,4.0
2023-07-11,orange,83888.93,28.0,0.1602286171385539,3.6115530303030283,0.9707660448551907,Tuesday,July,1.0
2023-07-11,red,99014.26,90.0,0.2526529532830911,11.978276515151508,0.9331739367242321,Tuesday,July,0.0
2023-07-12,blue,44499.9,15.0,0.3371333527583515,4.207424242424241,0.9587082986813682,Wednesday,July,2.0
2023-07-12,green,47466.836598,81.0,0.2415563768823609,13.041628787878784,0.762481691225283,Wednesday,July,3.0
2023-07-12,orange,81514.68,28.0,0.1602286171385539,3.6115530303030283,0.969364367047922,Wednesday,July,0.0
2023-07-12,red,96990.85,91.0,0.25425087726025997,12.054034090909084,0.9058138033238973,Wednesday,July,2.0
2023-07-13,blue,42685.6,15.0,0.3371333527583515,4.207424242424241,0.9538541838419001,Thursday,July,4.0
2023-07-13,green,47621.336585,81.0,0.2415563768823609,13.041628787878784,0.7924547317830202,Thursday,July,4.0
2023-07-13,orange,78597.79,29.0,0.16409379957516482,3.69867424242424,0.9632779515800399,Thursday,July,0.0
2023-07-13,red,88017.14,91.0,0.25425087726025997,12.054034090909084,0.8566336062717986,Thursday,July,4.0
2023-07-14,blue,43446.8,15.0,0.3371333527583515,4.207424242424241,0.9681144187059633,Friday,July,2.0
2023-07-14,green,46719.59325,81.0,0.2415563768823609,13.041628787878784,0.7909816628543627,Friday,July,1.0
2023-07-14,orange,66795.11,29.0,0.16409379957516482,3.69867424242424,0.9272325001381843,Friday,July,1.0
2023-07-14,red,78631.33,91.0,0.25425087726025997,12.054034090909084,0.9142136294705443,Friday,July,1.0
2023-07-15,blue,39084.1,15.0,0.3371333527583515,4.207424242424241,0.9871310550579708,Saturday,July,0.0
2023-07-15,green,15852.523254,81.0,0.2415563768823609,13.041628787878784,0.7633067045233921,Saturday,July,2.0
2023-07-15,orange,65271.81,29.0,0.16409379957516482,3.69867424242424,0.9527061034780956,Saturday,July,0.0
2023-07-15,red,55497.1,91.0,0.25425087726025997,12.054034090909084,0.953632432817838,Saturday,July,0.0
2023-07-16,blue,22705.9,15.0,0.3371333527583515,4.207424242424241,0.9859929511826847,Sunday,July,0.0
2023-07-16,green,6807.483277,81.0,0.2415563768823609,13.041628787878784,0.7949581343186134,Sunday,July,0.0
2023-07-16,orange,36958.5,29.0,0.16409379957516482,3.69867424242424,0.9457188364151776,Sunday,July,0.0
2023-07-16,red,33061.05,91.0,0.25425087726025997,12.054034090909084,0.9474505065276259,Sunday,July,0.0
2023-07-17,blue,44570.9,15.0,0.3371333527583515,4.207424242424241,0.8580868513036486,Monday,July,1.0
2023-07-17,green,46071.32325,81.0,0.2415563768823609,13.041628787878784,0.7700313677934816,Monday,July,1.0
2023-07-17,orange,72095.27,29.0,0.16409379957516482,3.69867424242424,0.963119025303862,Monday,July,0.0
2023-07-17,red,83865.94,91.0,0.25425087726025997,12.054034090909084,0.9102525246081803,Monday,July,1.0
2023-07-18,blue,46561.5,15.0,0.3371333527583515,4.207424242424241,0.93322620416248,Tuesday,July,2.0
2023-07-18,green,52298.149915,81.0,0.2415563768823609,13.041628787878784,0.8375974000184591,Tuesday,July,0.0
2023-07-18,orange,80613.13,32.0,0.18341971175821972,4.134280303030301,0.9504541506877594,Tuesday,July,0.0
2023-07-18,red,95183.52,91.0,0.25425087726025997,12.054034090909084,0.9317969096335704,Tuesday,July,0.0
2023-07-19,blue,49002.7,15.0,0.3371333527583515,4.207424242424241,0.9617559602996042,Wednesday,July,1.0
2023-07-19,green,55534.536575,83.0,0.2433114016624829,13.13638257575757,0.7988796448613654,Wednesday,July,3.0
2023-07-19,orange,82853.08,32.0,0.18341971175821972,4.134280303030301,0.9558524083821727,Wednesday,July,1.0
2023-07-19,red,98345.05,91.0,0.25425087726025997,12.054034090909084,0.9200718111876008,Wednesday,July,2.0
2023-07-20,blue,49903.4,15.0,0.3371333527583515,4.207424242424241,0.9451747696230556,Thursday,July,2.0
2023-07-20,green,57995.516583,82.0,0.2419082237451357,13.060624999999995,0.792950992578181,Thursday,July,1.0
2023-07-20,orange,79550.13,34.0,0.19434305342690292,4.380492424242421,0.9328034059513081,Thursday,July,1.0
2023-07-20,red,99468.42,87.0,0.24745970035729253,11.732064393939387,0.9085115394734713,Thursday,July,3.0
2023-07-21,blue,45991.1,13.0,0.3217268842268831,4.015151515151515,0.9662881189942676,Friday,July,1.0
2023-07-21,green,61083.703254,82.0,0.2419082237451357,13.060624999999995,0.8044950396098642,Friday,July,0.0
2023-07-21,orange,71929.02,33.0,0.18930151111827992,4.266856060606058,0.9069030653188642,Friday,July,1.0
2023-07-21,red,85166.41,87.0,0.24745970035729253,11.732064393939387,0.9262246898361511,Friday,July,1.0
2023-07-22,blue,37640.8,13.0,0.3217268842268831,4.015151515151515,0.990687938289888,Saturday,July,0.0
2023-07-22,green,55790.439929,82.0,0.2419082237451357,13.060624999999995,0.8012337270055836,Saturday,July,0.0
2023-07-22,orange,52390.29,33.0,0.18930151111827992,4.266856060606058,0.927174610837996,Saturday,July,0.0
2023-07-22,red,56923.27,87.0,0.24745970035729253,11.732064393939387,0.9437557224388616,Saturday,July,1.0
2023-07-23,blue,32340.2,13.0,0.3217268842268831,4.015151515151515,0.9897206701010056,Sunday,July,0.0
2023-07-23,green,45757.923271,82.0,0.2419082237451357,13.060624999999995,0.8199482367385975,Sunday,July,3.0
2023-07-23,orange,43056.36,33.0,0.18930151111827992,4.266856060606058,0.9593797473288936,Sunday,July,1.0
2023-07-23,red,46815.65,87.0,0.24745970035729253,11.732064393939387,0.9245017091575033,Sunday,July,0.0
2023-07-24,blue,43154.2,13.0,0.3217268842268831,4.015151515151515,0.9747550239787218,Monday,July,1.0
2023-07-24,green,48626.483262,82.0,0.2419082237451357,13.060624999999995,0.8125348986436873,Monday,July,0.0
2023-07-24,orange,71039.23,33.0,0.18930151111827992,4.266856060606058,0.868939752893442,Monday,July,1.0
2023-07-24,red,83425.12,87.0,0.24745970035729253,11.732064393939387,0.9287384914820976,Monday,July,1.0
2023-07-25,blue,45369.0,13.0,0.3217268842268831,4.015151515151515,0.9626533020040564,Tuesday,July,1.0
2023-07-25,green,62668.136587,82.0,0.2419082237451357,13.060624999999995,0.8020007332597704,Tuesday,July,1.0
2023-07-25,orange,81633.89,33.0,0.18930151111827992,4.266856060606058,0.9235888412939594,Tuesday,July,0.0
2023-07-25,red,95336.74,87.0,0.24745970035729253,11.732064393939387,0.8818306123923974,Tuesday,July,2.0
2023-07-26,blue,48131.5,13.0,0.3217268842268831,4.015151515151515,0.9670590481353434,Wednesday,July,2.0
2023-07-26,green,64138.623253,82.0,0.2419082237451357,13.060624999999995,0.7776518434833172,Wednesday,July,2.0
2023-07-26,orange,84171.83,33.0,0.18930151111827992,4.266856060606058,0.9560046899863559,Wednesday,July,0.0
2023-07-26,red,97122.18000000001,87.0,0.24745970035729253,11.732064393939387,0.9239379737529847,Wednesday,July,1.0
2023-07-27,blue,44114.3,13.0,0.3217268842268831,4.015151515151515,0.9613537915488409,Thursday,July,1.0
2023-07-27,green,52149.909919,82.0,0.2419082237451357,13.060624999999995,0.8141876429611888,Thursday,July,0.0
2023-07-27,orange,76326.63,33.0,0.18930151111827992,4.266856060606058,0.8647259986980013,Thursday,July,4.0
2023-07-27,red,91750.96,90.0,0.25544932024313677,12.110852272727266,0.901730971948345,Thursday,July,4.0
2023-07-28,blue,46866.0,13.0,0.3217268842268831,4.015151515151515,0.9700274142230272,Friday,July,1.0
2023-07-28,green,51137.649914,82.0,0.2419082237451357,13.060624999999995,0.7701756026709008,Friday,July,3.0
2023-07-28,orange,70918.58,33.0,0.18930151111827992,4.266856060606058,0.9396701033092653,Friday,July,1.0
2023-07-28,red,83306.67,94.0,0.26583582609473405,12.603276515151508,0.9176344999530698,Friday,July,5.0
2023-07-29,blue,33323.8,13.0,0.3217268842268831,4.015151515151515,0.9824556323901086,Saturday,July,0.0
2023-07-29,green,35090.103261,82.0,0.2419082237451357,13.060624999999995,0.7502232063259753,Saturday,July,6.0
2023-07-29,orange,44574.53,33.0,0.18930151111827992,4.266856060606058,0.9200428075975113,Saturday,July,1.0
2023-07-29,red,50795.6,95.0,0.26863219305477953,12.735852272727266,0.9486907207657176,Saturday,July,1.0
2023-07-30,blue,41459.1,13.0,0.3217268842268831,4.015151515151515,0.9831646350424651,Sunday,July,0.0
2023-07-30,green,35894.636593,82.0,0.2419082237451357,13.060624999999995,0.8031423644272773,Sunday,July,0.0
2023-07-30,orange,46922.66,33.0,0.18930151111827992,4.266856060606058,0.944123025914392,Sunday,July,0.0
2023-07-30,red,51468.37,95.0,0.26863219305477953,12.735852272727266,0.9286858223967263,Sunday,July,5.0
2023-07-31,blue,42504.7,13.0,0.3217268842268831,4.015151515151515,0.9736832629060865,Monday,July,1.0
2023-07-31,green,44070.596585,82.0,0.2419082237451357,13.060624999999995,0.7264415816661294,Monday,July,2.0
2023-07-31,orange,73531.34,33.0,0.18930151111827992,4.266856060606058,0.9337573755401067,Monday,July,0.0
2023-07-31,red,84865.83,95.0,0.26863219305477953,12.735852272727266,0.9260208122664885,Monday,July,2.0
2023-08-01,blue,45384.8,13.0,0.3217268842268831,4.015151515151515,0.846766561144026,Tuesday,August,2.0
2023-08-01,green,52607.726591,82.0,0.2419082237451357,13.060624999999995,0.7237363067744368,Tuesday,August,1.0
2023-08-01,orange,84200.56,33.0,0.18930151111827992,4.266856060606058,0.9673078232334468,Tuesday,August,0.0
2023-08-01,red,98297.38,98.0,0.28780728078080564,13.644943181818174,0.8999591536207344,Tuesday,August,2.0
2023-08-02,blue,47684.1,13.0,0.3217268842268831,4.015151515151515,0.8831005546867611,Wednesday,August,2.0
2023-08-02,green,55052.583261,82.0,0.2419082237451357,13.060624999999995,0.7244914278404505,Wednesday,August,0.0
2023-08-02,orange,83629.03,32.0,0.1842599688096569,4.153219696969694,0.9274485362322871,Wednesday,August,0.0
2023-08-02,red,99107.12,99.0,0.29060364774085107,13.777518939393932,0.8688941955577762,Wednesday,August,2.0
2023-08-03,blue,49041.2,13.0,0.3217268842268831,4.015151515151515,0.9537633005798122,Thursday,August,0.0
2023-08-03,green,48955.613255,78.0,0.23629551207574692,12.757594696969692,0.6990431910860829,Thursday,August,1.0
2023-08-03,orange,83315.56,32.0,0.1842599688096569,4.153219696969694,0.9653122351936515,Thursday,August,0.0
2023-08-03,red,96138.06,100.0,0.29260105271231207,13.872215909090901,0.9041736888128304,Thursday,August,1.0
2023-08-04,blue,47773.9,13.0,0.3217268842268831,4.015151515151515,0.9706539610619657,Friday,August,0.0
2023-08-04,green,50122.13325,77.0,0.23559392311707333,12.719715909090905,0.7069823547581293,Friday,August,3.0
2023-08-04,orange,74560.17,32.0,0.1842599688096569,4.153219696969694,0.9614189981281488,Friday,August,0.0
2023-08-04,red,84690.93,101.0,0.29419897668948086,13.947973484848477,0.9035633101018397,Friday,August,1.0
2023-08-05,blue,43535.1,13.0,0.3217268842268831,4.015151515151515,0.9871340814943644,Saturday,August,0.0
2023-08-05,green,52293.459918,77.0,0.23559392311707333,12.719715909090905,0.7343016224322753,Saturday,August,5.0
2023-08-05,orange,60436.23,32.0,0.1842599688096569,4.153219696969694,0.962968208373536,Saturday,August,0.0
2023-08-05,red,63219.21,101.0,0.29419897668948086,13.947973484848477,0.9416666748673637,Saturday,August,2.0
2023-08-06,blue,36889.9,13.0,0.3217268842268831,4.015151515151515,0.9920306465769098,Sunday,August,0.0
2023-08-06,green,41551.6966,77.0,0.23559392311707333,12.719715909090905,0.7707643035340541,Sunday,August,3.0
2023-08-06,orange,45947.88,32.0,0.1842599688096569,4.153219696969694,0.9617220742118868,Sunday,August,0.0
2023-08-06,red,50580.39,101.0,0.29419897668948086,13.947973484848477,0.9340851177401328,Sunday,August,1.0
2023-08-07,blue,46650.0,15.0,0.3369026806526794,4.204545454545453,0.946227493240232,Monday,August,4.0
2023-08-07,green,45890.053249,77.0,0.23559392311707333,12.719715909090905,0.7251142791490636,Monday,August,2.0
2023-08-07,orange,74544.58,32.0,0.1842599688096569,4.153219696969694,0.9279402999108964,Monday,August,0.0
2023-08-07,red,82808.3,102.0,0.29579690066664965,14.023731060606053,0.9106518867739704,Monday,August,7.0
2023-08-08,blue,47507.9,15.0,0.3369026806526794,4.204545454545453,0.9551303248727552,Tuesday,August,1.0
2023-08-08,green,46419.253258,77.0,0.23559392311707333,12.719715909090905,0.7131749438932172,Tuesday,August,3.0
2023-08-08,orange,79670.92,32.0,0.1842599688096569,4.153219696969694,0.8762124842092333,Tuesday,August,1.0
2023-08-08,red,89356.66,103.0,0.300191191603864,14.232064393939387,0.8675842990635426,Tuesday,August,3.0
2023-08-09,blue,52298.6,15.0,0.3369026806526794,4.204545454545453,0.9773392237555977,Wednesday,August,0.0
2023-08-09,green,51192.529917,77.0,0.23559392311707333,12.719715909090905,0.6925939775540169,Wednesday,August,2.0
